log_volume,percentage_of_total_volume
4.9847574129706995,0.19132099061387767
4.9851808488057907,0.19148317837040188
4.9856284717700063,0.19164553474309567
4.9860931393869867,0.19180805749778154
4.9865101027872685,0.19197074274772655
4.9869381838715343,0.19213358427515059
4.9873710378312746,0.1922965874824184
4.9877830004294443,0.19245975308549851
4.9882328906995879,0.1926435973327813
4.9886518781265758,0.19278655928293983
4.9890365760529649,0.19295019711952505
4.9894759133310504,0.19311399057969783
4.9899334953138519,0.19327795454823371
4.9903899059275574,0.193442095766059
4.9908029282700763,0.19360640303474508
4.9912187030822439,0.19377086075984865
4.991609363788208,0.19393546328119637
4.9920261065460538,0.19410022666033916
4.9924200776290064,0.19426514131532177
4.9928157604599939,0.19443759695592353
4.9932333817665624,0.19459542438712285
4.9936441518851113,0.19476080262022474
4.994090495235386,0.1949263467500281
4.9945320549613932,0.19509206473480878
4.9949590993932631,0.19525794469511495
4.9953415953329392,0.19542397243464338
4.995676417685023,0.19559014874580741
4.9960623708903746,0.19575645834257124
4.9964281023359609,0.19592291034614565
4.9968304301610216,0.19608950971557187
4.99714928978405,0.19625623982432405
4.9975574948411108,0.19642312002565196
4.997947459049958,0.19659015071508634
4.9982986527873043,0.19675732334147486
4.9986260488510252,0.19692462845661776
4.9988843232756448,0.19709223415453272
4.9991273862265873,0.19725956319930243
4.999336922914293,0.19742716805899557
4.999494751509963,0.19759484345971207
4.9996104677932856,0.19776257079764517
4.9997170010845178,0.19793034062161463
4.9997944503079772,0.19809832856299081
4.9998600032148151,0.19826597690492093
4.9999136515627978,0.1984338329246538
4.9999494617675957,0.198601705314702
4.9999681719752163,0.19876958811064407
4.9999955876151363,0.19893747863006714
4.9999999999956568,0.19914258581497557
5.0,0.20089782072539344
5.0,0.20089782072539344
5.0,0.20089782072539344
5.0,0.20089782072539344
5.0,0.20089782072539344
5.0,0.20089782072539344
5.0,0.20089782072539344
5.0,0.20089782072539344
5.0,0.20089782072539344
5.0,0.20089782072539344
5.0000015891718039,0.20095244273058002
5.0000457856314959,0.20112016590900189
5.000099380846537,0.20128809147502508
5.0001691255732643,0.2014560410130341
5.0002655098410287,0.2016240228217614
5.0004083146875864,0.20179205000557954
5.0005728481432579,0.20196013428858242
5.0007894474693524,0.20212829303739271
5.0010367801600459,0.20229654457194832
5.0012466448219914,0.20246488376935176
5.0015798166884009,0.20263333130022035
5.0018726848766333,0.20280189851224184
5.0022108721359073,0.20297059028042963
5.0025558339569685,0.20313941751030634
5.0029222342083068,0.20330837722675529
5.0033416391614427,0.20347749470659118
5.0036664027946172,0.20364675154765607
5.0040836508294895,0.20381615646256665
5.0044276625108335,0.20398570970687663
5.00485402744264,0.20415540874932739
5.0051869969054223,0.20432526491753261
5.0055924458583938,0.20449525857829517
5.0060104051241785,0.20466541736714824
5.0064632661915223,0.20483574168482824
5.0068709517571186,0.20500623856827727
5.0073151988798834,0.20517689605136696
5.0077053315503663,0.20534772610407612
5.0081392089018664,0.20551871728947438
5.0085364436191275,0.20568987521638107
5.0089265938498109,0.20586117324412806
5.0093417905931448,0.20603264472065225
5.0097351871188147,0.20620426043203585
5.0101706184646266,0.20637605215900612
5.010655913051802,0.20654802393058233
5.0110676731224029,0.20672017576391163
5.0115433057424186,0.20689249898422007
5.0119232194943173,0.20706500078149537
5.0123963278263632,0.20723766578029557
5.0127826896596739,0.20741050183957022
5.01320900864259,0.20758349498156622
5.0136356555776977,0.2077566596375004
5.0140615870476593,0.20792999540729398
5.0144720170417649,0.20810349894705732
5.01494645525067,0.20827718447831506
5.0153602672937092,0.20845104247433366
5.0158184345346379,0.20862507909910677
5.0162369704078218,0.20879928905279463
5.0166819267531348,0.20897367835872366
5.0170741364384677,0.20914823459768214
5.0174987543971694,0.20932295267384757
5.017961726816603,0.20949784186017137
5.0183351433637053,0.20967290603366839
5.0188085008046279,0.20984813609107034
5.019234057693442,0.2100235571564012
5.01970030556604,0.21019914986420393
5.0201190975753063,0.210374930712551
5.0205449544797087,0.21055088141082254
5.0209778619419945,0.210727004439465
5.0212983890838672,0.21090328152593432
5.0216831080741482,0.21107969651721231
5.0222003968830391,0.21125628936021984
5.0225523725930676,0.2114330651572271
5.0230169693920317,0.21161000521977513
5.0234546272610805,0.21178713001882465
5.0239273041307388,0.21196580184202943
5.0244058300325474,0.21214194894156785
5.02484015370835,0.21231965004089362
5.0253140035065629,0.2124975258860953
5.0257322631057972,0.21267558685648497
5.0262402573384666,0.2128538367195992
5.0266190516642633,0.21303226081137885
5.0271135207386557,0.21321087213633866
5.0275553193440716,0.21338967230763828
5.02802173796075,0.21356867042502292
5.0282861168032174,0.21374781825188685
5.0285688649446714,0.21392707846278725
5.0289363605431054,0.21410646723917204
5.02938377768521,0.21428661313995109
5.0298274453489906,0.2144657638047261
5.0303031868569859,0.21464570352978576
5.03075139265494,0.21482583156476417
5.0312264730425351,0.21500615137332948
5.0317293540762087,0.21518686718130189
5.03222609200179,0.2153673958805781
5.0327079971516628,0.21554833302265952
5.0331495429512616,0.21572945813047256
5.0335299585492184,0.21591076288780234
5.0339790565690423,0.21609222508992465
5.034392412315932,0.21627387547282068
5.0348393905520856,0.21645570045841225
5.0352260401725211,0.2166376995770446
5.0357677187488443,0.21681989699022608
5.0362216257869132,0.21700229741363908
5.0367148853110431,0.217184908403046
5.0371605803642749,0.21736771447521067
5.03758656672848,0.21755070192602527
5.03808112025073,0.21773388210473363
5.0385440862840243,0.21791726101643172
5.0390255725971764,0.21810084823180151
5.0394663074768635,0.21828462409295601
5.0399193197562688,0.21846859136283278
5.0404093032029023,0.21865275738651221
5.0408556907810862,0.2188371186948446
5.0412500523175918,0.21902166872748005
5.0413926851582254,0.21928376510126285
5.0415721512478333,0.21939104814075783
5.0419838307684159,0.21957589349081588
5.0424225740103807,0.21976092449906456
5.042881261281086,0.21994615212982108
5.0433611686822557,0.22013157707302416
5.0437716146417833,0.22031719093628538
5.0442845778402878,0.22050299997476622
5.0447240279714274,0.22068901310978584
5.0451997753653552,0.22087523138671925
5.0456468098597886,0.22106163727982636
5.0460070924668248,0.22124822363410204
5.0465102549005048,0.22143499508883546
5.04695559544712,0.22162196552832167
5.0474452876638587,0.22180914339013552
5.0478532729301353,0.2219964980536368
5.0482808254120695,0.22218404652328724
5.0487895612288671,0.22237179478351868
5.049242937522993,0.22255975981765969
5.0497146845280723,0.22274792348811892
5.0501589611957938,0.22293627540909314
5.0505957159151444,0.2231248248638526
5.0510779500878513,0.22331357459695872
5.0514455469567592,0.22350249835233457
5.0519042199478159,0.22369162171234766
5.0523547665874853,0.22388093015409721
5.0528168778651343,0.22407044416508096
5.0533044515926457,0.22426016157942164
5.053738454452863,0.22445007990139518
5.0542111329138031,0.22464020873587145
5.0546999367712466,0.22483053437526959
5.0551580659291879,0.22502107233612881
5.0556530236740578,0.22521952577741372
5.056093480931831,0.22540275572642418
5.0565098741119083,0.2255938872058732
5.0569562765223255,0.22578522167797202
5.0574069269011606,0.22597674884663571
5.0579335028256551,0.22616849461447397
5.0584270012160859,0.22636046266019605
5.0588502719693746,0.22655263163614348
5.05934454997128,0.22674499794395425
5.0597908153221081,0.226937573027859
5.0602403651408459,0.22713035518496663
5.0606278573930465,0.22732332143362932
5.0610421080006214,0.22751645892455627
5.0615726816290332,0.22770981429111625
5.0620161963716948,0.2279033787137443
5.0624714082980065,0.22809715091221633
5.06292316863792,0.22829113137519644
5.0634103830346646,0.22848531470755989
5.0638628595343311,0.22867971297261158
5.0643776817035979,0.22887432165100274
5.064758147696578,0.22907148558592466
5.0652662113388924,0.22926416072542466
5.0657692767744429,0.22945939716821429
5.0662609867347976,0.22965486113412673
5.0667226191086039,0.22985054242098255
5.0671630025012542,0.23004642649197754
5.0676378701434057,0.23024251762256459
5.06815686141348,0.2304420495111201
5.0686305261076976,0.23063535881785246
5.0690181044619,0.23083208005869871
5.0695074726773459,0.2310290055379528
5.070047519636,0.23122616213067529
5.0705391277941265,0.2314235614665982
5.0710473511643208,0.23162183742782214
5.0714859022001457,0.23181902480449346
5.0719335307136673,0.232017074565619
5.072432918091681,0.23221533048692888
5.0729059049142862,0.23241380744884665
5.0733192201375159,0.23261248369143989
5.0738324302723,0.23281137365660021
5.0743168444534676,0.23301049272527263
5.0748087999123106,0.23320984393951577
5.07532436002254,0.23340941984599628
5.0756849734551137,0.23360919184651979
5.0761703241610538,0.23380916562242973
5.0766491736261159,0.23400935820926869
5.0770813331080307,0.23420976287706202
5.0775128194263912,0.23441037580989027
5.0780138315897023,0.23461119421702123
5.0784507814122941,0.23481223252088304
5.0788333105156509,0.23501346392204164
5.0791029867459265,0.23521484643516077
5.0791812460476251,0.23583225048108108
5.0791812460476251,0.23583225048108108
5.0791812460476251,0.23583225048108108
5.0793798334556444,0.23602078692718648
5.0797067861762129,0.23622397950794469
5.0801569931446489,0.23642425764798583
5.0805573203607306,0.23662627930725716
5.0810345395946817,0.23682851283036319
5.0815460890745321,0.23703097237599119
5.0819068921476163,0.23723362419210825
5.0824206880442873,0.23744402628737085
5.0828722829355746,0.23763957941913069
5.0833882690113148,0.23784289655711158
5.08388283247854,0.23804645929942431
5.0843258012276689,0.23825022870998569
5.0847850293728,0.23845421774193792
5.0852407038857654,0.23865842172318738
5.0857307326780807,0.23886284433944535
5.0861041100208944,0.2390674770912268
5.0866171435854417,0.23927231900005433
5.0871023533458262,0.23947738981922204
5.087560528762741,0.23968268468869983
5.0880773537141994,0.23988821715462449
5.08850453160242,0.24009396469296718
5.0889963291888183,0.24029992863904323
5.0894767118337869,0.24050613291527337
5.0898808537768225,0.24071255513431969
5.0903270741971847,0.24091916734785732
5.0908431320149559,0.24112600946985652
5.0914002568183756,0.24133310392278323
5.0918999548004056,0.24154044865306581
5.0923448361200618,0.24174803195580966
5.0928656730619251,0.24195584265988165
5.0933404785714211,0.24216388032425631
5.0938216106177512,0.24237237622492458
5.0942521124863775,0.24258065156732347
5.0947682955656273,0.24278936361475117
5.0952256026924356,0.24299831355101409
5.0957189794128119,0.24320749781502957
5.0961822179612311,0.24341690776115085
5.0965721742501895,0.24363133345683943
5.09688920575284,0.24383631956426785
5.09703237727439,0.24404643129530856
5.0973921998417024,0.24425622106224862
5.0978277334636219,0.24446642841670965
5.0982650670930223,0.24468374652695793
5.0986741379587466,0.24488747628195984
5.0991641956845255,0.2450983283516352
5.0996300894311322,0.24530941010394891
5.10017383741706,0.24552073397922308
5.1005628015491444,0.24573228520638732
5.101021609594814,0.24594405093853777
5.1015256873482215,0.24615603885040366
5.1019695933747267,0.2463682605763691
5.1024742706614754,0.24658072051500665
5.1029120135092434,0.24679341618968548
5.1034094011766058,0.24700632932581487
5.1039090175506763,0.24721949226219439
5.1044415210311964,0.24743291455717478
5.1049537257073689,0.2476465817210341
5.1054033786040778,0.24786071901341311
5.1058635828718186,0.2480746161376205
5.1063485374216206,0.24828898800356591
5.1068639407244829,0.24850359345814982
5.1072099696478688,0.24871866578500881
5.1077461397562445,0.24893348166026563
5.1082535892446481,0.24914878183194222
5.1087748897558436,0.24936433481954787
5.1092363664201654,0.24958014098981823
5.1096999973430792,0.24979617894034195
5.1101840944054953,0.250012447130771
5.1106566171720793,0.2502289501482417
5.11107626993075,0.250445692617998
5.1115809652706439,0.25066265222706186
5.1120464416286469,0.25087984212611819
5.1125594730495783,0.25109729123746338
5.1130566300387414,0.25131499405248231
5.1135137254170413,0.25153293919509456
5.1139089630271863,0.25175109729821737
5.113994046523934,0.25196936598103631
5.1144339532006775,0.25218777063389985
5.1149069303348043,0.25240640941862774
5.1153588474853571,0.25263126686885917
5.1158166266326965,0.25284438813948418
5.11634312671724,0.25306373564212903
5.1168699333969823,0.25328334910723277
5.1173903130054974,0.25350322684951759
5.11782141133386,0.25372334214702918
5.1183134536046211,0.25394369725137289
5.1188159589338751,0.25416430669190992
5.11931928813323,0.25438517033600611
5.1197567116715357,0.25460627277794451
5.1202445738618589,0.25482760640324709
5.1207283781283461,0.25504919544065457
5.1212604421168306,0.255271033802522
5.121744839703477,0.25549313764874448
5.1222244105416213,0.25571549113026038
5.1227436315792936,0.25593809467944417
5.123250033492555,0.25616120008757609
5.1237652893565517,0.25638408142648905
5.1241419922518867,0.25660743973264216
5.1246893091902121,0.25683103993621881
5.1251820787796012,0.25705490370892126
5.1257508305461821,0.25727903501328858
5.126267238376828,0.25750368989585659
5.1267000497508,0.2577281038137324
5.1272052014014777,0.25795301203001514
5.1277448732572557,0.25817819115264767
5.1282893628300412,0.25840364479137851
5.128681812619706,0.25862932164525987
5.1291597249116192,0.25885525370035145
5.1296963537056737,0.25908144203070932
5.1302211154263517,0.25930791686095156
5.1305909762640516,0.25953460642710829
5.1310165409441657,0.25976151269587672
5.1315384801558945,0.25998867356973093
5.1320782874569932,0.26021610198267953
5.13250669044965,0.26044377938098656
5.1330139412913312,0.26067170378573146
5.13353102566862,0.26089991010811758
5.1340221765989895,0.26112837564960739
5.1345621543754545,0.26135711149081209
5.135035232290579,0.26158610502877744
5.1354952548344031,0.26181535460610522
5.1360116689487691,0.26204486698979707
5.1365330272042478,0.262274658013079
5.1369823226614519,0.26250468254633058
5.1374914784689842,0.26273497593216816
5.1379925991394613,0.26296553749286067
5.1384678902812846,0.26319636613209207
5.1389449788289587,0.26343603072937533
5.1394647973403043,0.26365878536721749
5.1399381310320127,0.2638906461834874
5.1404527313910426,0.26413315381695918
5.1408683391087422,0.26435895493563538
5.1413762742072358,0.26459538521498027
5.1418861289020761,0.26481938264599669
5.1423389550430958,0.26505228031099193
5.1426368527871187,0.26528536928661028
5.1429440402827309,0.26551862533577619
5.1434044890482884,0.26575208844568832
5.1439324053051836,0.26598582641129376
5.144468414511727,0.2662198454065382
5.1450005760979138,0.26645414632355291
5.1453459870847285,0.26668868293846543
5.1458356426609893,0.26692345674348672
5.1461280356782382,0.26725982166824319
5.1463219914583922,0.26739354301594465
5.1468448249530461,0.26762884627221617
5.1473567653434893,0.26786443021343515
5.1477860545962537,0.26810027163136757
5.1483129312699267,0.26833637595980525
5.1488100185633616,0.26857276063383395
5.1493492921397745,0.268809420468465
5.1497834411600509,0.26904633974607112
5.1503291329181717,0.26928353122968884
5.1508413049498731,0.26952101372261639
5.151368860189768,0.26975877813675436
5.1519024669000952,0.26999683621309184
5.1523421809244416,0.27023514990015923
5.1528609465942576,0.27047373139545089
5.1533384259602855,0.27071258958264516
5.1537849644107334,0.27095169531797292
5.154265547139568,0.27119106195964682
5.1547888351976,0.2714307141039517
5.1553299946647861,0.27167065860279516
5.1558134988395166,0.27192636687172195
5.1563034662529512,0.27215136586845123
5.1568171513273739,0.27239213966035053
5.15737089112658,0.27263320699905519
5.1578138785255856,0.27287456704795532
5.1583323317089809,0.273116185879343
5.1588137201439848,0.27335807232434267
5.1593676299544242,0.27360024784602277
5.15987563477937,0.27384271378904185
5.16035159144982,0.27408573101761857
5.1608607592889575,0.27432848836249651
5.1613482750593169,0.27457179906825474
5.161787567390582,0.27481536589766287
5.1622308380946871,0.27505918089041481
5.1627735442337608,0.2753032660060849
5.1632940071500082,0.27554765026345007
5.1638406242673165,0.27579234023892757
5.1643285270178216,0.2760373181520745
5.164771041743105,0.27628256123217548
5.165303007996922,0.27652834898648243
5.165827707437205,0.27677389874807123
5.16637948760945,0.27706277641075855
5.16683119962727,0.27726640931119634
5.1673601273179131,0.27751309409438124
5.1678957426784145,0.27776008077927988
5.16844002429759,0.2780073808155612
5.1688925075019974,0.27825496822146556
5.1694353218998987,0.27850283574124368
5.16995415452157,0.27875100346285009
5.1704570156809631,0.27899946502898115
5.1709180634493563,0.27924820040192233
5.17143973178138,0.27949721249408166
5.1719752443115841,0.27974652664576249
5.1724864616298873,0.27999614827711844
5.1729863663763149,0.28024606021637033
5.1734229911085565,0.28049623722707229
5.1739524331506948,0.28074669092814752
5.1744218866543354,0.28099743785659403
5.17482026541903,0.28124843472847744
5.1751664520217586,0.28149965299138752
5.1754566135434077,0.28175105801627176
5.1756277454175184,0.28200258827270663
5.1757856754864981,0.282254213663665
5.1759440104207277,0.28250593270300839
5.1760542574599739,0.28275773062060738
5.1760912590556813,0.28355340978398252
5.1760912590556813,0.28355340978398252
5.1760912590556813,0.28355340978398252
5.1761910924548644,0.28376513717282825
5.1763619118906306,0.28401708895247862
5.1765715698483872,0.28426915587755591
5.1767563465211373,0.28452133430264465
5.1769991430231945,0.28477363970763436
5.1773536920011631,0.28502639266245455
5.1777975582683569,0.28527882341757671
5.1782772403499493,0.28553179833937881
5.1787858302373078,0.28578506732480891
5.1791877862021742,0.28603859277005173
5.1796654085569847,0.28629238824323794
5.1801588976150654,0.28654646187843857
5.1806940268126116,0.28680084053507632
5.1812437759547407,0.28705553212505192
5.181737107234361,0.28731052372690735
5.1822197544743647,0.28756579874435956
5.1827310706600329,0.28782136529600666
5.18320904273324,0.28807722306105082
5.1836588158902277,0.28833334727522231
5.1842348712630342,0.28858979580880645
5.1847707869947914,0.28884657222708016
5.1852759197003788,0.28910366136984633
5.1857758309191233,0.28936104971860471
5.1862951511941553,0.289618733892254
5.1868246039996615,0.28987672728423886
5.1872963838015478,0.29013501496799327
5.1876927118070189,0.29039357421273981
5.1882630233379032,0.29065240445966489
5.1888176365117173,0.29091157361034359
5.1893713363125435,0.29117106846723312
5.189919315198507,0.29143089669889694
5.1903651302652145,0.29169101399672859
5.1908983329228677,0.29195143486314451
5.1914065846465309,0.29221216620360646
5.1918892797678575,0.29249546202380922
5.1923856033646922,0.29273453216537909
5.1929432119254129,0.29299618245358205
5.1934495004883905,0.29325814238912862
5.1940049280011964,0.29352043572675751
5.1945100509096864,0.29378305146121564
5.1950481769092445,0.29404596423131635
5.1955372625080614,0.294309201417692
5.196004035980784,0.29457273138983936
5.1965444248882813,0.29483656372401418
5.1971008574893895,0.29510072774169543
5.1976607486597359,0.29536523190418479
5.1981870800158516,0.29565147884656595
5.1986930459888567,0.295895216426742
5.1992519723486978,0.2961606874200699
5.1998131533145218,0.29642650564974127
5.2002823532805937,0.29669263935854345
5.2008234720207476,0.29695907863781246
5.2014051423222689,0.29722586778572735
5.201976478959554,0.29749300866599732
5.2025090232042572,0.29777978546039241
5.2029858015499171,0.29802829094736566
5.2034952351932908,0.298301072081548
5.2039691677700786,0.2985650785667136
5.204119982655925,0.29887240241078883
5.2044331046449495,0.29911033747643906
5.2049472707673523,0.29937110020229957
5.2055164263176215,0.29964042950590314
5.206082230658617,0.2999101046132972
5.2066361807448072,0.3001801281848222
5.2071136974740941,0.30045046444285434
5.2076442196850543,0.30072112095336484
5.2082056409424204,0.30099211784395852
5.2087543334090061,0.301314747413857
5.2091833158825462,0.30153508819215741
5.2096694343106646,0.30180702964421935
5.210235201113294,0.30207929552687174
5.2107845712767089,0.30235191464914546
5.2112290916961115,0.30262485503690095
5.211785951423761,0.30289809833131193
5.2123696145552545,0.30317169982136977
5.2129363164631854,0.30345015320250951
5.2134042199033006,0.30371994282263642
5.213953576606948,0.30399455224370808
5.21450356077571,0.30426951727741508
5.21501064303098,0.30454481955998453
5.2155345907914628,0.304820462495987
5.2161097101957949,0.30509643635185585
5.2166257318974658,0.30537276292387588
5.2170724856498243,0.30565121731154915
5.217525333522091,0.30592632911882822
5.2180922515020454,0.30620356083938216
5.2186134493548764,0.30648114495782747
5.2191809283867485,0.3067590830901103
5.2196848051397318,0.30703735997439352
5.22023762675828,0.30731597717990261
5.2207842805200677,0.30759494858904424
5.2212991932567707,0.30789685430450081
5.221809107889313,0.30815391172686191
5.2223531718113039,0.3084338916648165
5.2229338273474148,0.30871423671204484
5.2234959786133626,0.30899495234512386
5.2240364067759533,0.30927601709261576
5.2245881043379523,0.30955743583428319
5.2251309641723171,0.30983921428417566
5.2256082282950365,0.31012130902310864
5.2261275064148816,0.31040371853394327
5.2266922980428783,0.31068650201561226
5.2272705193895455,0.31096966461042669
5.2278659194299788,0.3112532115276771
5.2284122523978187,0.31153711806212753
5.2290031269911657,0.31182140462857227
5.2295679197861027,0.31210606723571815
5.2299824431827551,0.31239107557304746
5.2304489213782741,0.31275613885535175
5.2308138206524717,0.31296187675018416
5.2313691425251516,0.31324772737039708
5.2319332717140377,0.31353394095422571
5.2324185299049093,0.31382051764072705
5.2329738401626917,0.3141074303836795
5.2335661966840341,0.31439471245453493
5.2341550741585419,0.31468239543974497
5.234623974778903,0.31497039505072094
5.2351739083198883,0.31525875623603627
5.2357479234025739,0.31554749402177651
5.2363682510400906,0.31583664328722505
5.2368918117166841,0.31612616805977778
5.2375082386473553,0.316416065184415
5.2380816675087321,0.31670635998674268
5.23857050256392,0.31699699239280271
5.2391428363910064,0.31728798770046607
5.2397245216761235,0.31757937946161552
5.2403779944517241,0.31787118913840717
5.2408957970316727,0.31816338800731508
5.2414695285311605,0.3184559522610832
5.2420157073444109,0.31874889374580384
5.2425306856679041,0.31904222424205969
5.2429770576258683,0.31933586444036055
5.2433218954460736,0.31962973684834239
5.243810248640691,0.31992391392042824
5.2443791655607734,0.32021845633054941
5.2449153211245472,0.3205133850027338
5.2454768696185932,0.32080867029894328
5.2460361544651715,0.32110433512441472
5.2465620587683182,0.32140037836364332
5.2470486351595929,0.32169676070004216
5.2476556553249889,0.32199351673671783
5.248256720972126,0.32229068825575646
5.2488158875452546,0.3225905405986908
5.249357729125788,0.32288621016881325
5.2499491216031808,0.32318456064686313
5.2504955926703651,0.32348328236686935
5.2510869280280206,0.32378239155918453
5.2515558413199805,0.32408183751356079
5.2521511330906172,0.32438757667304169
5.2527129912809265,0.32468191996886259
5.2533349062943229,0.32498257616574083
5.2538347204017253,0.32528361200513251
5.2544191647219005,0.32558503366687486
5.254965210081064,0.32588684197018553
5.2552725051033065,0.32629884809423582
5.255454264820365,0.32649124936269835
5.25601677462803,0.32679378277073584
5.2565544539546556,0.327096722527105
5.256957360726247,0.3273999771203443
5.2574943620115873,0.32770354533244078
5.2579947773940363,0.32800749313046024
5.2585743875742992,0.32831181231956724
5.2591637634574093,0.3286165415013938
5.2596433297851277,0.32892197232055342
5.2602015315959259,0.32922710580376319
5.2608161104667621,0.32953332245426964
5.2614258470081383,0.32983931265211114
5.2619752644133078,0.33014603591013858
5.2625242810260087,0.33045314526573655
5.26308955489631,0.33076064569827784
5.2636767743920556,0.33111935808799892
5.2641530195686217,0.33137683749333097
5.2647663117559436,0.33168550858410523
5.2653344421541934,0.331994940929529
5.26591322583352,0.33230411154242934
5.2664511779632877,0.332614012050797
5.2670248008424734,0.33292431223656527
5.2675802425312277,0.33326148598628025
5.2680577264054875,0.33354609202719293
5.2686577855365728,0.3338575576800466
5.26926997098353,0.33416946328785313
5.2698889955174266,0.33448179798453231
5.2704159599391378,0.334794557712924
5.2710641985800146,0.33510773102213276
5.2716419768010132,0.33542305924613214
5.2722948361270285,0.33573540198011814
5.27276857631534,0.33604983120494136
5.2733204464411942,0.33636466631388462
5.27395612922452,0.33667994008838775
5.2745684081304365,0.33699566343071141
5.2750979548486718,0.33731179480734474
5.2757071654396626,0.33763388898475943
5.276311452736282,0.33794535365831996
5.276771856611945,0.33826275367369435
5.2773808682467225,0.338580536513314
5.2779987160064454,0.33889876702522326
5.2785781895219008,0.33921743476786931
5.278930883104854,0.33953644308271697
5.279467563366592,0.33985576422633568
5.2800567774903122,0.3401755154618592
5.280543543470789,0.34050478704635029
5.281092727008196,0.34081622373643927
5.2817656806684274,0.34113720568434247
5.2823990464041177,0.341458667441637
5.2829702797638918,0.34178060092502288
5.2835133692806018,0.34210292573728307
5.2841036363970222,0.3424256622771461
5.2847072257182166,0.34274885039059594
5.2852314951360508,0.34307243790946096
5.2858628609560157,0.34339647004764584
5.28648552603098,0.34372097773361604
5.2871284359567667,0.3440459689934573
5.28767928751955,0.34437316610431395
5.2882550925958656,0.34469723348025533
5.2888079855950787,0.34502352621814575
5.2893126470797167,0.34535020960169333
5.2899089477701988,0.34567730081184928
5.2904896874619114,0.34600480716494586
5.2911049759386248,0.34633278228550274
5.2916397864785045,0.34666120215131135
5.2922585647358655,0.34699006122291559
5.2928249451840816,0.34731935625200394
5.29348365404583,0.34764913546010567
5.29397183746196,0.3479792995507931
5.294608505061678,0.34830991857638149
5.2952390555067685,0.34864102292566385
5.2958956301782729,0.34897262793665246
5.2964234005958,0.3493046526155773
5.29702510572382,0.3496371355948843
5.2976374234759271,0.34997008563750709
5.2981156390530328,0.35030344227612947
5.2987124945553363,0.35063722774438666
5.2993156325649808,0.35097145706446453
5.2998620549655584,0.35130613960042073
5.3002262418673558,0.35165581696349335
5.3005308641410975,0.3519764817818376
5.3007697749257563,0.35231198800541585
5.3009319397321706,0.35264765092359135
5.301002507312635,0.35298340323592814
5.3010299956639813,0.35434051672402683
5.3010299956639813,0.35434051672402683
5.3010299956639813,0.35434051672402683
5.3010299956639813,0.35434051672402683
5.3011219144082862,0.35466241371310697
5.3012719830671138,0.35499833514678769
5.301513661639774,0.35533441506317526
5.3017325498658909,0.355701882043762
5.302066581936276,0.35600712020366726
5.3025500557482861,0.35634389346563494
5.30317426429638,0.35668110694982025
5.3037320982551135,0.35701877201906113
5.3042986417514824,0.3573568916734231
5.304854722503844,0.35769544276138809
5.305458481584024,0.3580344454492469
5.3060523395304866,0.35841917473273149
5.30653075406719,0.35871380244052159
5.307193506917903,0.35905413701481792
5.307835858970714,0.35939498652768659
5.308469729213857,0.35973636461260222
5.3091383256037856,0.36007822317121235
5.3097677439709283,0.3604206055030168
5.3103513629504553,0.36076344861512466
5.3108894076691,0.36110670940030337
5.3115580266521656,0.36145048138698549
5.3122556727073267,0.361794784244541
5.3128145593190466,0.36213960572842396
5.3134479600863012,0.36248488672987433
5.3140872376185575,0.36283067497218185
5.3146958054095839,0.36323184563797162
5.315267585655949,0.36352371888371693
5.3159125038690709,0.36387096290465959
5.3166076648700109,0.36421874367751239
5.3171914449586959,0.3645674355052857
5.3178483495527127,0.36491584414544187
5.3184888166749262,0.36526515584762392
5.3190166916825579,0.36562912552451693
5.3196752015121849,0.36596523873017184
5.3203791730216325,0.36631604815530949
5.3210558249474422,0.36666742554167886
5.3216253529892832,0.36701931157907042
5.3222192947339195,0.36746097424449087
5.32262661145446,0.36772437885361681
5.323154913027655,0.36807752154013218
5.3237989580861562,0.36843111723258648
5.3245031653913353,0.36878528223261908
5.3251634263532388,0.36913998899755068
5.3257430534164651,0.36949521529265672
5.3264355321729111,0.36985096402502132
5.32711112320914,0.37020727272885956
5.3276268672505962,0.37056443979789649
5.3282885723512141,0.37092130538363288
5.3290185643207257,0.37127915559083635
5.3296374380554612,0.37165363523395617
5.33026261990487,0.37199649236816668
5.33093666659888,0.37236066518983674
5.3315615122556039,0.37277218580383875
5.3321476178052531,0.37307641100200534
5.3328189025860793,0.3734374246917847
5.3335423856568633,0.37381049339526395
5.3341724112183231,0.37416119729586206
5.3348409190891308,0.37452389630585
5.3355030327783934,0.37488714820390595
5.3360089268578621,0.37525092552347156
5.33673463890356,0.37561519169899105
5.3375080378647031,0.37598009633551221
5.3382053821524647,0.37634561397298483
5.3388132451408268,0.376711646417322
5.3395156697164,0.377078269429634
5.3402042942860142,0.3775156890971858
5.3407830714415034,0.37781316766379014
5.341467826531602,0.37818144226421629
5.3422058191670905,0.37855033260013576
5.3426157677052277,0.37891971462930646
5.3432797407067616,0.37928953630785606
5.3439757760530782,0.379659941351434
5.3445256857494252,0.38005516284755519
5.3452623640056069,0.38040230630386307
5.3459954973172463,0.38077442123954969
5.3466347375070455,0.38114714471710842
5.34725376310327,0.38152240846702679
5.34792042764815,0.38189416834209028
5.3485316433393324,0.3822685452679479
5.3492486702816739,0.38264346567679014
5.3500162456893214,0.38301901853167292
5.3507997944563241,0.38339526002795149
5.3513638863105149,0.38377205438101647
5.3520285073339782,0.38414941507950545
5.352412140621559,0.38452722601091777
5.3529361560842883,0.38490543762788132
